NO,Nilai,Kurs Jual,Kurs Beli,Tanggal
3751,1,9397,9303,8/14/2007
3752,1,9395,9301,8/13/2007
3753,1,9392,9298,8/10/2007
3754,1,9317,9225,8/9/2007
3755,1,9384,9290,8/8/2007
3756,1,9355,9261,8/7/2007
3757,1,9379,9285,8/6/2007
3758,1,9323,9231,8/3/2007
3759,1,9350,9256,8/2/2007
3760,1,9285,9193,8/1/2007
3761,1,9232,9140,7/31/2007
3762,1,9285,9193,7/30/2007
3763,1,9246,9154,7/27/2007
3764,1,9154,9062,7/26/2007
3765,1,9129,9039,7/25/2007
3766,1,9111,9021,7/24/2007
3767,1,9138,9048,7/23/2007
3768,1,9117,9027,7/20/2007
3769,1,9156,9064,7/19/2007
3770,1,9132,9042,7/18/2007
3771,1,9095,9005,7/17/2007
3772,1,9077,8987,7/16/2007
3773,1,9065,8975,7/13/2007
3774,1,9070,8980,7/12/2007
3775,1,9060,8970,7/11/2007
3776,1,9041,8951,7/10/2007
3777,1,9072,8982,7/9/2007
3778,1,9073,8983,7/6/2007
3779,1,9045,8955,7/5/2007
3780,1,9075,8985,7/4/2007
3781,1,9035,8945,7/3/2007
3782,1,9064,8974,7/2/2007
3783,1,9099,9009,6/29/2007
3784,1,9126,9036,6/28/2007
3785,1,9160,9068,6/27/2007
3786,1,9084,8994,6/26/2007
3787,1,9068,8978,6/25/2007
3788,1,9048,8958,6/22/2007
3789,1,9031,8941,6/21/2007
3790,1,8947,8857,6/20/2007
3791,1,8931,8841,6/19/2007
3792,1,9021,8931,6/18/2007
3793,1,9101,9011,6/15/2007
3794,1,9079,8989,6/14/2007
3795,1,9128,9038,6/13/2007
3796,1,9076,8986,6/12/2007
3797,1,9073,8983,6/11/2007
3798,1,9079,8989,6/8/2007
3799,1,8974,8884,6/7/2007
3800,1,8900,8812,6/6/2007
3801,1,8823,8735,6/5/2007
3802,1,8823,8735,6/4/2007
3803,1,8872,8784,5/31/2007
3804,1,8859,8771,5/30/2007
3805,1,8808,8720,5/29/2007
3806,1,8749,8661,5/28/2007
3807,1,8851,8763,5/25/2007
3808,1,8774,8686,5/24/2007
3809,1,8715,8629,5/23/2007
3810,1,8735,8649,5/22/2007
3811,1,8835,8747,5/21/2007
3812,1,8866,8778,5/16/2007
3813,1,8847,8759,5/15/2007
3814,1,8822,8734,5/14/2007
3815,1,8870,8782,5/11/2007
3816,1,8808,8720,5/10/2007
3817,1,8962,8872,5/9/2007
3818,1,8938,8850,5/8/2007
3819,1,8919,8831,5/7/2007
3820,1,9056,8966,5/4/2007
3821,1,9119,9029,5/3/2007
3822,1,9125,9035,5/2/2007
3823,1,9128,9038,5/1/2007
3824,1,9128,9038,4/30/2007
3825,1,9135,9045,4/27/2007
3826,1,9125,9035,4/26/2007
3827,1,9135,9045,4/25/2007
3828,1,9139,9049,4/24/2007
3829,1,9141,9051,4/23/2007
3830,1,9142,9052,4/20/2007
3831,1,9135,9045,4/19/2007
3832,1,9130,9040,4/18/2007
3833,1,9136,9046,4/17/2007
3834,1,9143,9053,4/16/2007
3835,1,9156,9064,4/13/2007
3836,1,9146,9054,4/12/2007
3837,1,9156,9064,4/11/2007
3838,1,9142,9052,4/10/2007
3839,1,9140,9050,4/9/2007
3840,1,9156,9064,4/5/2007
3841,1,9151,9059,4/4/2007
3842,1,9166,9074,4/3/2007
3843,1,9156,9064,4/2/2007
3844,1,9164,9072,3/30/2007
3845,1,9191,9099,3/29/2007
3846,1,9181,9089,3/28/2007
3847,1,9156,9064,3/27/2007
3848,1,9151,9059,3/26/2007
3849,1,9161,9069,3/23/2007
3850,1,9146,9054,3/22/2007
3851,1,9176,9084,3/21/2007
3852,1,9231,9139,3/20/2007
3853,1,9266,9174,3/16/2007
3854,1,9256,9164,3/15/2007
3855,1,9271,9179,3/14/2007
3856,1,9236,9144,3/13/2007
3857,1,9216,9124,3/12/2007
3858,1,9221,9129,3/9/2007
3859,1,9256,9164,3/8/2007
3860,1,9241,9149,3/7/2007
3861,1,9251,9159,3/6/2007
3862,1,9246,9154,3/5/2007
3863,1,9216,9124,3/2/2007
3864,1,9176,9084,3/1/2007
3865,1,9206,9114,2/28/2007
3866,1,9115,9025,2/27/2007
3867,1,9110,9020,2/26/2007
3868,1,9130,9040,2/23/2007
3869,1,9120,9030,2/22/2007
3870,1,9112,9022,2/21/2007
3871,1,9109,9019,2/20/2007
3872,1,9100,9010,2/19/2007
3873,1,9090,9000,2/16/2007
3874,1,9095,9005,2/15/2007
3875,1,9108,9018,2/14/2007
3876,1,9110,9020,2/13/2007
3877,1,9095,9005,2/12/2007
3878,1,9097,9007,2/9/2007
3879,1,9100,9010,2/8/2007
3880,1,9090,9000,2/7/2007
3881,1,9100,9010,2/6/2007
3882,1,9130,9040,2/5/2007
3883,1,9115,9025,2/2/2007
3884,1,9125,9035,2/1/2007
3885,1,9135,9045,1/31/2007
3886,1,9161,9069,1/30/2007
3887,1,9176,9084,1/29/2007
3888,1,9161,9069,1/26/2007
3889,1,9130,9040,1/25/2007
3890,1,9125,9035,1/24/2007
3891,1,9151,9059,1/23/2007
3892,1,9115,9025,1/22/2007
3893,1,9130,9040,1/19/2007
3894,1,9140,9050,1/18/2007
3895,1,9125,9035,1/17/2007
3896,1,9151,9059,1/16/2007
3897,1,9156,9064,1/15/2007
3898,1,9181,9089,1/12/2007
3899,1,9103,9013,1/11/2007
3900,1,9105,9015,1/10/2007
3901,1,9060,8970,1/9/2007
3902,1,9075,8985,1/8/2007
3903,1,9050,8960,1/5/2007
3904,1,9025,8935,1/4/2007
3905,1,9010,8920,1/3/2007
3906,1,8995,8905,1/2/2007
3907,1,9065,8975,12/29/2006
3908,1,9070,8980,12/28/2006
3909,1,9100,9010,12/27/2006
3910,1,9118,9028,12/26/2006
3911,1,9124,9034,12/22/2006
3912,1,9140,9050,12/21/2006
3913,1,9156,9064,12/20/2006
3914,1,9146,9054,12/19/2006
3915,1,9120,9030,12/18/2006
3916,1,9119,9029,12/15/2006
3917,1,9120,9030,12/14/2006
3918,1,9110,9020,12/13/2006
3919,1,9120,9030,12/12/2006
3920,1,9140,9050,12/11/2006
3921,1,9110,9020,12/8/2006
3922,1,9146,9054,12/7/2006
3923,1,9151,9059,12/6/2006
3924,1,9191,9099,12/5/2006
3925,1,9211,9119,12/4/2006
3926,1,9186,9094,12/1/2006
3927,1,9211,9119,11/30/2006
3928,1,9201,9109,11/29/2006
3929,1,9216,9124,11/28/2006
3930,1,9179,9087,11/27/2006
3931,1,9181,9089,11/24/2006
3932,1,9171,9079,11/23/2006
3933,1,9189,9097,11/22/2006
3934,1,9191,9099,11/21/2006
3935,1,9196,9104,11/20/2006
3936,1,9211,9119,11/17/2006
3937,1,9221,9129,11/16/2006
3938,1,9171,9079,11/15/2006
3939,1,9174,9082,11/14/2006
3940,1,9166,9074,11/13/2006
3941,1,9161,9069,11/10/2006
3942,1,9166,9074,11/9/2006
3943,1,9156,9064,11/8/2006
3944,1,9176,9084,11/7/2006
3945,1,9171,9079,11/6/2006
3946,1,9158,9066,11/3/2006
3947,1,9156,9064,11/2/2006
3948,1,9151,9059,11/1/2006
3949,1,9156,9064,10/31/2006
3950,1,9140,9050,10/30/2006
3951,1,9206,9114,10/20/2006
3952,1,9196,9104,10/19/2006
3953,1,9210,9118,10/18/2006
3954,1,9201,9109,10/17/2006
3955,1,9251,9159,10/16/2006
3956,1,9251,9159,10/13/2006
3957,1,9266,9174,10/12/2006
3958,1,9266,9174,10/11/2006
3959,1,9271,9179,10/10/2006
3960,1,9266,9174,10/9/2006
3961,1,9251,9159,10/6/2006
3962,1,9256,9164,10/5/2006
3963,1,9261,9169,10/4/2006
3964,1,9241,9149,10/3/2006
3965,1,9274,9182,10/2/2006
3966,1,9281,9189,9/29/2006
3967,1,9251,9159,9/28/2006
3968,1,9241,9149,9/27/2006
3969,1,9281,9189,9/26/2006
3970,1,9231,9139,9/25/2006
3971,1,9221,9129,9/22/2006
3972,1,9186,9094,9/21/2006
3973,1,9226,9134,9/20/2006
3974,1,9191,9099,9/19/2006
3975,1,9171,9079,9/18/2006
3976,1,9176,9084,9/15/2006
3977,1,9156,9064,9/14/2006
3978,1,9201,9109,9/13/2006
3979,1,9186,9094,9/12/2006
3980,1,9181,9089,9/11/2006
3981,1,9146,9054,9/8/2006
3982,1,9140,9050,9/7/2006
3983,1,9135,9045,9/6/2006
3984,1,9115,9025,9/5/2006
3985,1,9120,9030,9/4/2006
3986,1,9135,9045,9/1/2006
3987,1,9146,9054,8/31/2006
3988,1,9125,9035,8/30/2006
3989,1,9156,9064,8/29/2006
3990,1,9186,9094,8/28/2006
3991,1,9166,9074,8/25/2006
3992,1,9171,9079,8/24/2006
3993,1,9125,9035,8/23/2006
3994,1,9120,9030,8/22/2006
3995,1,9140,9050,8/16/2006
3996,1,9146,9054,8/15/2006
3997,1,9135,9045,8/14/2006
3998,1,9100,9010,8/11/2006
3999,1,9120,9030,8/10/2006
4000,1,9140,9050,8/9/2006
4001,1,9125,9035,8/8/2006
4002,1,9105,9015,8/7/2006
4003,1,9135,9045,8/4/2006
4004,1,9176,9084,8/3/2006
4005,1,9146,9054,8/2/2006
4006,1,9130,9040,8/1/2006
4007,1,9115,9025,7/31/2006
4008,1,9140,9050,7/28/2006
4009,1,9120,9030,7/27/2006
4010,1,9176,9084,7/26/2006
4011,1,9206,9114,7/25/2006
4012,1,9216,9124,7/24/2006
4013,1,9191,9099,7/21/2006
4014,1,9206,9114,7/20/2006
4015,1,9281,9189,7/19/2006
4016,1,9291,9199,7/18/2006
4017,1,9256,9164,7/17/2006
4018,1,9256,9164,7/14/2006
4019,1,9135,9045,7/13/2006
4020,1,9080,8990,7/12/2006
4021,1,9075,8985,7/11/2006
4022,1,9080,8990,7/10/2006
4023,1,9115,9025,7/7/2006
4024,1,9196,9104,7/6/2006
4025,1,9120,9030,7/5/2006
4026,1,9125,9035,7/4/2006
4027,1,9211,9119,7/3/2006
4028,1,9347,9253,6/30/2006
4029,1,9382,9288,6/29/2006
4030,1,9402,9308,6/28/2006
4031,1,9427,9333,6/27/2006
4032,1,9452,9358,6/26/2006
4033,1,9452,9358,6/23/2006
4034,1,9372,9278,6/22/2006
4035,1,9392,9298,6/21/2006
4036,1,9457,9363,6/20/2006
4037,1,9392,9298,6/19/2006
4038,1,9367,9273,6/16/2006
4039,1,9457,9363,6/15/2006
4040,1,9568,9472,6/14/2006
4041,1,9487,9393,6/13/2006
4042,1,9457,9363,6/12/2006
4043,1,9492,9398,6/9/2006
4044,1,9442,9348,6/8/2006
4045,1,9402,9308,6/7/2006
4046,1,9347,9253,6/6/2006
4047,1,9286,9194,6/5/2006
4048,1,9326,9234,6/2/2006
4049,1,9306,9214,6/1/2006
4050,1,9266,9174,5/31/2006
4051,1,9271,9179,5/30/2006
4052,1,9306,9214,5/29/2006
4053,1,9357,9263,5/24/2006
4054,1,9367,9273,5/23/2006
4055,1,9321,9229,5/22/2006
4056,1,9196,9104,5/19/2006
4057,1,9276,9184,5/18/2006
4058,1,9105,9015,5/17/2006
4059,1,9221,9129,5/16/2006
4060,1,8939,8851,5/15/2006
4061,1,8764,8676,5/12/2006
4062,1,8784,8696,5/11/2006
4063,1,8769,8681,5/10/2006
4064,1,8804,8716,5/9/2006
4065,1,8779,8691,5/8/2006
4066,1,8829,8741,5/5/2006
4067,1,8819,8731,5/4/2006
4068,1,8811,8723,5/3/2006
4069,1,8814,8726,5/2/2006
4070,1,8829,8741,5/1/2006
4071,1,8819,8731,4/28/2006
4072,1,8854,8766,4/27/2006
4073,1,8879,8791,4/26/2006
4074,1,8849,8761,4/25/2006
4075,1,8889,8801,4/24/2006
4076,1,8945,8855,4/21/2006
4077,1,8955,8865,4/20/2006
4078,1,9015,8925,4/19/2006
4079,1,9025,8935,4/18/2006
4080,1,9030,8940,4/17/2006
4081,1,9055,8965,4/13/2006
4082,1,9040,8950,4/12/2006
4083,1,9035,8945,4/11/2006
4084,1,9050,8960,4/7/2006
4085,1,9045,8955,4/6/2006
4086,1,9040,8950,4/5/2006
4087,1,9055,8965,4/4/2006
4088,1,9090,9000,4/3/2006
4089,1,9120,9030,3/29/2006
4090,1,9075,8985,3/28/2006
4091,1,9140,9050,3/27/2006
4092,1,9156,9064,3/24/2006
4093,1,9135,9045,3/23/2006
4094,1,9166,9074,3/22/2006
4095,1,9176,9084,3/21/2006
4096,1,9176,9084,3/20/2006
4097,1,9216,9124,3/17/2006
4098,1,9189,9097,3/16/2006
4099,1,9189,9097,3/15/2006
4100,1,9256,9164,3/14/2006
4101,1,9291,9199,3/13/2006
4102,1,9352,9258,3/10/2006
4103,1,9417,9323,3/9/2006
4104,1,9326,9234,3/8/2006
4105,1,9241,9149,3/7/2006
4106,1,9243,9151,3/6/2006
4107,1,9241,9149,3/3/2006
4108,1,9246,9154,3/2/2006
4109,1,9216,9124,3/1/2006
4110,1,9276,9184,2/28/2006
4111,1,9316,9224,2/27/2006
4112,1,9296,9204,2/24/2006
4113,1,9382,9288,2/23/2006
4114,1,9311,9219,2/22/2006
4115,1,9286,9194,2/21/2006
4116,1,9276,9184,2/20/2006
4117,1,9271,9179,2/17/2006
4118,1,9266,9174,2/16/2006
4119,1,9261,9169,2/15/2006
4120,1,9279,9187,2/14/2006
4121,1,9276,9184,2/13/2006
4122,1,9246,9154,2/10/2006
4123,1,9271,9179,2/9/2006
4124,1,9276,9184,2/8/2006
4125,1,9266,9174,2/7/2006
4126,1,9326,9234,2/6/2006
4127,1,9357,9263,2/3/2006
4128,1,9382,9288,2/2/2006
4129,1,9367,9273,2/1/2006
4130,1,9442,9348,1/30/2006
4131,1,9417,9323,1/27/2006
4132,1,9402,9308,1/26/2006
4133,1,9512,9418,1/25/2006
4134,1,9487,9393,1/24/2006
4135,1,9462,9368,1/23/2006
4136,1,9432,9338,1/20/2006
4137,1,9527,9433,1/19/2006
4138,1,9542,9448,1/18/2006
4139,1,9517,9423,1/17/2006
4140,1,9417,9323,1/16/2006
4141,1,9437,9343,1/13/2006
4142,1,9432,9338,1/12/2006
4143,1,9548,9452,1/11/2006
4144,1,9507,9413,1/9/2006
4145,1,9643,9547,1/6/2006
4146,1,9698,9602,1/5/2006
4147,1,9718,9622,1/4/2006
4148,1,9824,9726,1/3/2006
4149,1,9844,9746,1/2/2006
4150,1,9879,9781,12/30/2005
4151,1,9889,9791,12/29/2005
4152,1,9907,9809,12/28/2005
4153,1,9874,9776,12/27/2005
4154,1,9889,9791,12/26/2005
4155,1,9889,9791,12/23/2005
4156,1,9859,9761,12/22/2005
4157,1,9917,9819,12/21/2005
4158,1,9884,9786,12/20/2005
4159,1,9980,9880,12/19/2005
4160,1,9904,9806,12/16/2005
4161,1,9864,9766,12/15/2005
4162,1,9829,9731,12/14/2005
4163,1,9789,9691,12/13/2005
4164,1,9784,9686,12/12/2005
4165,1,9794,9696,12/9/2005
4166,1,9859,9761,12/8/2005
4167,1,9929,9831,12/7/2005
4168,1,10005,9905,12/6/2005
4169,1,10055,9955,12/5/2005
4170,1,10085,9985,12/2/2005
4171,1,10080,9980,12/1/2005
4172,1,10085,9985,11/30/2005
4173,1,10090,9990,11/29/2005
4174,1,10112,10012,11/28/2005
4175,1,10110,10010,11/25/2005
4176,1,10100,10000,11/24/2005
4177,1,10115,10015,11/23/2005
4178,1,10100,10000,11/22/2005
4179,1,10151,10049,11/21/2005
4180,1,10105,10005,11/18/2005
4181,1,10070,9970,11/17/2005
4182,1,10045,9945,11/16/2005
4183,1,10070,9970,11/15/2005
4184,1,10050,9950,11/14/2005
4185,1,10020,9920,11/11/2005
4186,1,10030,9930,11/10/2005
4187,1,10090,9990,11/9/2005
4188,1,10201,10099,11/1/2005
4189,1,10140,10040,10/31/2005
4190,1,10045,9945,10/28/2005
4191,1,10030,9930,10/27/2005
4192,1,10020,9920,10/26/2005
4193,1,10100,10000,10/25/2005
4194,1,10123,10023,10/24/2005
4195,1,10125,10025,10/21/2005
4196,1,10151,10049,10/20/2005
4197,1,10161,10059,10/19/2005
4198,1,10171,10069,10/18/2005
4199,1,10148,10048,10/17/2005
4200,1,10191,10089,10/14/2005
4201,1,10181,10079,10/13/2005
4202,1,10161,10059,10/12/2005
4203,1,10156,10054,10/11/2005
4204,1,10090,9990,10/10/2005
4205,1,10105,10005,10/7/2005
4206,1,10080,9980,10/6/2005
4207,1,10176,10074,10/5/2005
4208,1,10316,10214,10/4/2005
4209,1,10352,10248,10/3/2005
4210,1,10362,10258,9/30/2005
4211,1,10467,10363,9/29/2005
4212,1,10346,10244,9/28/2005
4213,1,10286,10184,9/27/2005
4214,1,10276,10174,9/26/2005
4215,1,10256,10154,9/23/2005
4216,1,10261,10159,9/22/2005
4217,1,10261,10159,9/21/2005
4218,1,10211,10109,9/20/2005
4219,1,10206,10104,9/19/2005
4220,1,10171,10069,9/16/2005
4221,1,10065,9965,9/15/2005
4222,1,10054,9954,9/14/2005
4223,1,10156,10054,9/13/2005
4224,1,10161,10059,9/12/2005
4225,1,10362,10258,9/9/2005
4226,1,10412,10308,9/8/2005
4227,1,10397,10293,9/7/2005
4228,1,10402,10298,9/6/2005
4229,1,10346,10244,9/5/2005
4230,1,10502,10398,9/1/2005
4231,1,10291,10189,8/31/2005
4232,1,10854,10746,8/30/2005
4233,1,10457,10353,8/29/2005
4234,1,10447,10343,8/26/2005
4235,1,10372,10268,8/25/2005
4236,1,10216,10114,8/24/2005
4237,1,10110,10010,8/23/2005
4238,1,10040,9940,8/22/2005
4239,1,10020,9920,8/19/2005
4240,1,9990,9890,8/18/2005
4241,1,9944,9846,8/16/2005
4242,1,9899,9781,8/15/2005
4243,1,9859,9761,8/12/2005
4244,1,9799,9701,8/11/2005
4245,1,9834,9736,8/10/2005
4246,1,9824,9726,8/9/2005
4247,1,9804,9706,8/8/2005
4248,1,9784,9686,8/5/2005
4249,1,9796,9698,8/4/2005
4250,1,9804,9706,8/3/2005
4251,1,9827,9729,8/2/2005
4252,1,9845,9747,8/1/2005
4253,1,9868,9770,7/29/2005
4254,1,9874,9776,7/28/2005
4255,1,9874,9776,7/27/2005
4256,1,9869,9771,7/26/2005
4257,1,9859,9761,7/25/2005
4258,1,9814,9716,7/22/2005
4259,1,9869,9771,7/21/2005
4260,1,9879,9781,7/20/2005
4261,1,9852,9754,7/19/2005
4262,1,9829,9731,7/18/2005
4263,1,9859,9761,7/15/2005
4264,1,9864,9766,7/14/2005
4265,1,9799,9701,7/13/2005
4266,1,9804,9706,7/12/2005
4267,1,9789,9691,7/11/2005
4268,1,9854,9756,7/8/2005
4269,1,9849,9751,7/7/2005
4270,1,9844,9746,7/6/2005
4271,1,9909,9811,7/5/2005
4272,1,9847,9749,7/4/2005
4273,1,9809,9711,7/1/2005
4274,1,9762,9664,6/30/2005
4275,1,9749,9651,6/29/2005
4276,1,9713,9617,6/28/2005
4277,1,9703,9607,6/27/2005
4278,1,9698,9602,6/24/2005
4279,1,9693,9597,6/23/2005
4280,1,9688,9592,6/22/2005
4281,1,9698,9602,6/21/2005
4282,1,9651,9555,6/20/2005
4283,1,9673,9577,6/17/2005
4284,1,9653,9557,6/16/2005
4285,1,9643,9547,6/15/2005
4286,1,9663,9567,6/14/2005
4287,1,9668,9572,6/13/2005
4288,1,9663,9567,6/10/2005
4289,1,9633,9537,6/9/2005
4290,1,9598,9502,6/8/2005
4291,1,9626,9530,6/7/2005
4292,1,9628,9532,6/6/2005
4293,1,9618,9522,6/3/2005
4294,1,9623,9527,6/2/2005
4295,1,9576,9480,6/1/2005
4296,1,9542,9448,5/31/2005
4297,1,9534,9440,5/30/2005
4298,1,9542,9448,5/27/2005
4299,1,9532,9438,5/26/2005
4300,1,9512,9418,5/25/2005
4301,1,9507,9413,5/23/2005
4302,1,9517,9423,5/20/2005
4303,1,9482,9388,5/19/2005
4304,1,9487,9393,5/18/2005
4305,1,9495,9401,5/17/2005
4306,1,9537,9443,5/16/2005
4307,1,9527,9433,5/13/2005
4308,1,9520,9426,5/12/2005
4309,1,9482,9388,5/11/2005
4310,1,9530,9436,5/10/2005
4311,1,9542,9448,5/9/2005
4312,1,9517,9423,5/6/2005
4313,1,9565,9469,5/4/2005
4314,1,9593,9497,5/3/2005
4315,1,9576,9480,5/2/2005
4316,1,9618,9522,4/29/2005
4317,1,9583,9487,4/28/2005
4318,1,9688,9592,4/27/2005
4319,1,9804,9706,4/26/2005
4320,1,9693,9597,4/25/2005
4321,1,9643,9547,4/21/2005
4322,1,9613,9517.57,4/20/2005
4323,1,9616,9520,4/19/2005
4324,1,9578,9482,4/18/2005
4325,1,9573,9477,4/15/2005
4326,1,9532,9438,4/14/2005
4327,1,9535,9441,4/13/2005
4328,1,9532,9438,4/12/2005
4329,1,9548,9452,4/11/2005
4330,1,9540,9446,4/8/2005
4331,1,9527,9433,4/7/2005
4332,1,9522,9428,4/6/2005
4333,1,9537,9443,4/5/2005
4334,1,9525,9431,4/4/2005
4335,1,9532,9438,4/1/2005
4336,1,9527,9433,3/31/2005
4337,1,9568,9472,3/30/2005
4338,1,9518,9424,3/29/2005
4339,1,9472,9378,3/28/2005
4340,1,9452,9358,3/24/2005
4341,1,9447,9353,3/23/2005
4342,1,9457,9363,3/22/2005
4343,1,9422,9328,3/21/2005
4344,1,9416,9322,3/18/2005
4345,1,9392,9298,3/17/2005
4346,1,9402,9308,3/16/2005
4347,1,9407,9313,3/15/2005
4348,1,9422,9328,3/14/2005
4349,1,9392,9298,3/10/2005
4350,1,9412,9318,3/9/2005
4351,1,9382,9288,3/8/2005
4352,1,9372,9278,3/7/2005
4353,1,9374,9280,3/4/2005
4354,1,9325,9233,3/3/2005
4355,1,9311,9219,3/2/2005
4356,1,9296,9204,3/1/2005
4357,1,9306,9214,2/28/2005
4358,1,9301,9209,2/25/2005
4359,1,9305,9213,2/24/2005
4360,1,9281,9189,2/23/2005
4361,1,9301,9209,2/22/2005
4362,1,9313,9221,2/21/2005
4363,1,9335,9243,2/18/2005
4364,1,9347,9253,2/17/2005
4365,1,9308,9216,2/16/2005
4366,1,9296,9204,2/15/2005
4367,1,9286,9194,2/14/2005
4368,1,9324,9232,2/11/2005
4369,1,9306,9214,2/8/2005
4370,1,9246,9154,2/7/2005
4371,1,9251,9159,2/4/2005
4372,1,9246,9154,2/3/2005
4373,1,9274,9182,2/2/2005
4374,1,9212,9120,2/1/2005
4375,1,9211,9119,1/31/2005
4376,1,9191,9099,1/28/2005
4377,1,9179,9087,1/27/2005
4378,1,9196,9104,1/26/2005
4379,1,9181,9089,1/25/2005
4380,1,9195,9103,1/24/2005
4381,1,9197,9105,1/20/2005
4382,1,9191,9099,1/19/2005
4383,1,9196,9104,1/18/2005
4384,1,9191,9099,1/17/2005
4385,1,9206,9114,1/14/2005
4386,1,9191,9099,1/13/2005
4387,1,9311,9219,1/12/2005
4388,1,9326,9234,1/11/2005
4389,1,9341,9249,1/10/2005
4390,1,9352,9258,1/7/2005
4391,1,9326,9234,1/6/2005
4392,1,9352,9258,1/5/2005
4393,1,9321,9229,1/4/2005
4394,1,9352,9258,1/3/2005
4395,1,9336,9244,12/31/2004
4396,1,9402,9308,12/30/2004
4397,1,9355,9261,12/29/2004
4398,1,9341,9249,12/28/2004
4399,1,9347,9253,12/27/2004
4400,1,9331,9239,12/24/2004
4401,1,9352,9258,12/23/2004
4402,1,9367,9273,12/22/2004
4403,1,9352,9258,12/21/2004
4404,1,9355,9261,12/20/2004
4405,1,9357,9263,12/17/2004
4406,1,9284,9192,12/16/2004
4407,1,9397,9303,12/15/2004
4408,1,9316,9224,12/14/2004
4409,1,9279,9187,12/13/2004
4410,1,9236,9144,12/10/2004
4411,1,9227,9135,12/9/2004
4412,1,9171,9079,12/8/2004
4413,1,9115,9025,12/7/2004
4414,1,9075,8985,12/6/2004
4415,1,9083,8993,12/3/2004
4416,1,9065,8975,12/2/2004
4417,1,9050,8960,12/1/2004
4418,1,9063,8973,11/30/2004
4419,1,9040,8950,11/29/2004
4420,1,9005,8915,11/26/2004
4421,1,9013,8923,11/25/2004
4422,1,9035,8945,11/24/2004
4423,1,9065,8975,11/23/2004
4424,1,9028,8938,11/22/2004
4425,1,9096,9006,11/12/2004
4426,1,9110,9020,11/11/2004
4427,1,9075,8985,11/10/2004
4428,1,9029,8939,11/9/2004
4429,1,9082,8992,11/8/2004
4430,1,9106,9016,11/5/2004
4431,1,9146,9054,11/4/2004
4432,1,9154,9062,11/3/2004
4433,1,9125,9035,11/2/2004
4434,1,9130,9040,11/1/2004
4435,1,9135,9045,10/29/2004
4436,1,9135,9045,10/28/2004
4437,1,9140,9050,10/27/2004
4438,1,9115,9025,10/26/2004
4439,1,9112,9022,10/25/2004
4440,1,9131,9041,10/22/2004
4441,1,9136,9046,10/21/2004
4442,1,9108,9018,10/20/2004
4443,1,9151,9059,10/19/2004
4444,1,9134,9044,10/18/2004
4445,1,9148,9056,10/15/2004
4446,1,9184,9092,10/14/2004
4447,1,9161,9069,10/13/2004
4448,1,9140,9050,10/12/2004
4449,1,9108,9018,10/11/2004
4450,1,9129,9039,10/8/2004
4451,1,9140,9050,10/7/2004
4452,1,9151,9059,10/6/2004
4453,1,9113,9023,10/5/2004
4454,1,9211,9119,10/4/2004
4455,1,9191,9099,10/1/2004
4456,1,9216,9124,9/30/2004
4457,1,9232,9140,9/29/2004
4458,1,9251,9159,9/28/2004
4459,1,9156,9064,9/27/2004
4460,1,9151,9059,9/24/2004
4461,1,9186,9094,9/23/2004
4462,1,9070,8980,9/22/2004
4463,1,9025,8935,9/21/2004
4464,1,9055,8965,9/17/2004
4465,1,9154,9062,9/16/2004
4466,1,9124,9034,9/15/2004
4467,1,9234,9142,9/14/2004
4468,1,9336,9244,9/10/2004
4469,1,9323,9231,9/9/2004
4470,1,9316,9224,9/8/2004
4471,1,9321,9229,9/7/2004
4472,1,9325,9233,9/6/2004
4473,1,9319,9227,9/3/2004
4474,1,9369,9275,9/2/2004
4475,1,9407,9313,9/1/2004
4476,1,9375,9281,8/31/2004
4477,1,9390,9296,8/30/2004
4478,1,9333,9241,8/27/2004
4479,1,9336,9244,8/26/2004
4480,1,9314,9222,8/25/2004
4481,1,9326,9234,8/24/2004
4482,1,9286,9194,8/23/2004
4483,1,9273,9181,8/20/2004
4484,1,9301,9209,8/19/2004
4485,1,9306,9214,8/18/2004
4486,1,9294,9202,8/16/2004
4487,1,9311,9219,8/13/2004
4488,1,9281,9189,8/12/2004
4489,1,9286,9194,8/11/2004
4490,1,9251,9159,8/10/2004
4491,1,9200,9108,8/9/2004
4492,1,9237,9145,8/6/2004
4493,1,9246,9154,8/5/2004
4494,1,9224,9132,8/4/2004
4495,1,9181,9089,8/3/2004
4496,1,9161,9069,8/2/2004
4497,1,9214,9122,7/30/2004
4498,1,9181,9089,7/29/2004
4499,1,9147,9055,7/28/2004
4500,1,9174,9082,7/27/2004
4501,1,9130,9040,7/26/2004
4502,1,9088,8998,7/23/2004
4503,1,9101,9011,7/22/2004
4504,1,9023,8933,7/21/2004
4505,1,9010,8920,7/20/2004
4506,1,8934,8846,7/19/2004
4507,1,8960,8870,7/16/2004
4508,1,9025,8935,7/15/2004
4509,1,9010,8920,7/14/2004
4510,1,8911,8823,7/13/2004
4511,1,8869,8781,7/12/2004
4512,1,9039,8949,7/9/2004
4513,1,9043,8953,7/8/2004
4514,1,9040,8950,7/7/2004
4515,1,9035,8945,7/6/2004
4516,1,9354,9260,7/2/2004
4517,1,9436,9342,7/1/2004
4518,1,9462,9368,6/30/2004
4519,1,9470,9376,6/29/2004
4520,1,9455,9361,6/28/2004
4521,1,9463,9369,6/25/2004
4522,1,9477,9383,6/24/2004
4523,1,9459,9365,6/23/2004
4524,1,9451,9357,6/22/2004
4525,1,9437,9343,6/21/2004
4526,1,9450,9356,6/18/2004
